iteration,mean,std,low,up
0,0.02763537360975572,0.015977640594483256,0.021669224560860338,0.0336015226586511
50,3.0862606931499736,1.0621455750212285,2.689649017306586,3.482872368993361
100,4.501390681490523,1.7214641290961121,3.858585411477097,5.144195951503949
150,5.864386376759334,2.394240843339219,4.970362152979581,6.7584106005390865
200,7.302307416689129,3.0214509185390535,6.174079101793249,8.43053573158501
250,8.684383609167153,3.6133462595772623,7.3351379416090765,10.033629276725229
300,10.106287236214277,4.27992872454053,8.508135585583576,11.704438886844978
350,11.454700294720249,4.984175715683607,9.593578495803296,13.315822093637202
400,12.796544144671921,5.691069046634018,10.671464037944709,14.921624251399134
450,14.139645133241414,6.372742893342252,11.760023828885847,16.51926643759698
500,15.4665256766977,7.076494723008651,12.824119120389959,18.10893223300544
550,16.837408948186457,7.8518756379652235,13.905470399908822,19.769347496464093
600,18.164094139693873,8.552303854601687,14.970611396965651,21.357576882422094
650,19.577213017412834,9.369716287173272,16.078503456100016,23.075922578725653
700,20.986655533143715,10.122210835204761,17.206959889718924,24.766351176568506
750,22.369982388537874,10.84888135690884,18.318943512907573,26.421021264168175
800,23.711359235652704,11.582213040737864,19.386489809001493,28.036228662303916
850,25.080797643976858,12.263764360753695,20.50143277191615,29.660162516037566
900,26.4572632667396,13.001281012131491,21.60250515109314,31.312021382386057
950,27.836677407176065,13.705908518719106,22.718807056441232,32.9545477579109
1000,29.27132352528124,14.442230813665978,23.87850591098144,34.66414113958104
1050,30.695513815251676,15.175873551122036,25.02874950059777,36.36227812990558
1100,32.10927894358676,15.83806315653066,26.195248966575846,38.02330892059767
1150,33.45820405376873,16.548616434303344,27.278849122343917,39.63755898519354
1200,34.83975385554441,17.26365701999368,28.393398381391716,41.2861093296971
1250,36.231617941583906,17.981340555902634,29.517275030872558,42.94596085229525
1300,37.62263031268564,18.70775250867448,30.637040720994847,44.608219904376426
1350,38.94812686142983,19.434350107800032,31.691221267271857,46.2050324555878
1400,40.288045540711174,20.128908322622397,32.77178764680278,47.80430343461957
1450,41.644114692353675,20.837740496877714,33.86317451464676,49.42505487006059
1500,42.976628351073906,21.552158741173496,34.928920016735,51.02433668541281
1550,44.298323698545815,22.255031107997695,35.98815850907706,52.60848888801457
1600,45.622368680193084,22.947184634318994,37.053749116417194,54.190988243968974
1650,46.9126406884505,23.661341446346512,38.07735058845594,55.74793078844506
1700,48.218802224543985,24.359659900195286,39.122755728470864,57.31484872061711
1750,49.5532812726606,25.087781806405356,40.18534958850063,58.92121295682057
1800,50.877864715147375,25.79093281785891,41.247372128242986,60.50835730205176
1850,52.18642318508439,26.497448255193753,42.29211339816483,62.08073297200394
1900,53.490839467077954,27.196799297296323,43.33538770928913,63.64629122486678
1950,54.808936912444,27.943140300825476,44.374796843823184,65.2430769810648
2000,56.136386069098265,28.670944210843118,45.430479554120325,66.8422925840762
2050,57.46270057711214,29.409169877305235,46.48113606796491,68.44426508625936
2100,58.76854569649409,30.12682541632955,47.51900420499673,70.01808718799144
2150,60.0728528190894,30.818444346711196,48.565056574689464,71.58064906348933
2200,61.377560379826804,31.547563002268493,49.597506755016965,73.15761400463664
2250,62.670832148457606,32.25323384531531,50.627276700322824,74.71438759659239
2300,64.02532292194296,33.00333105024537,51.70167657432219,76.34896926956372
2350,65.37102462374331,33.69701011540734,52.78835425625044,77.95369499123618
2400,66.70889930792224,34.417111054414484,53.85733883071883,79.56045978512564
2450,68.0396242740937,35.15204476538203,54.913635039104605,81.16561350908279
2500,69.40899806733152,35.90280571252962,56.0026700874392,82.81532604722385
2550,70.75835512719622,36.6399948113142,57.07675621386656,84.43995404052589
2600,72.11228434864873,37.38587484463076,58.15216925359333,86.07239944370413
2650,73.45331793497999,38.13766879773652,59.21247836425727,87.69415750570272
2700,74.78725705209544,38.86813178178809,60.27365812045323,89.30085598373765
2750,76.09841088316112,39.57559249170555,61.32064178092049,90.87617998540176
2800,77.43823945871601,40.31980147504061,62.38257815506756,92.49390076236446
2850,78.80677144972567,41.03954500199567,63.482353496220284,94.13118940323106
2900,80.1289877351554,41.76296913700585,64.53443877015829,95.72353670015252
2950,81.47251891197165,42.47610248994641,65.61168157665965,97.33335624728365
