iteration,ReturnMean_mean,ReturnMean_std,ReturnMean_low,ReturnMean_up,RiverSwim_mu1_actor_mean,RiverSwim_mu1_actor_std,RiverSwim_mu1_actor_low,RiverSwim_mu1_actor_up,CumRegret_mean,CumRegret_std,CumRegret_low,CumRegret_up,PerStepRegret_mean,PerStepRegret_std,PerStepRegret_low,PerStepRegret_up,GridSize_mean,GridSize_std,GridSize_low,GridSize_up
500,0.9013931639999999,0.05206463103853063,0.8641483706307144,0.9386379573692855,0.6508576868,0.38104326538669836,0.3782757554389066,0.9234396181610933,735.7720248360001,26.084380100303882,717.1123833937559,754.4316662782444,1.4686068359999997,0.05206463103853069,1.431362042630714,1.5058516293692854,20.0,1e-10,19.999999999928463,20.000000000071537
525,0.9085441679999999,0.051472880156876545,0.8717226877105092,0.9453656482894907,0.5668325201,0.39714136377402426,0.282734702884829,0.8509303373151709,768.7257676320003,27.074734910017046,749.3576690372844,788.0938662267162,1.461455832,0.05147288015687644,1.4246343517105093,1.4982773122894906,20.0,1e-10,19.999999999928463,20.000000000071537
550,0.9154334440000002,0.05098759681777405,0.8789591144984801,0.9519077735015202,0.7137788972,0.3961880493161897,0.4303630400657854,0.9971947543342146,801.466172356,28.094165791593554,781.3688168400071,821.563527871993,1.454566556,0.05098759681777408,1.4180922264984799,1.4910408855015203,20.0,1e-10,19.999999999928463,20.000000000071537
575,0.9210753950000002,0.05271973742059777,0.8833619667561694,0.9587888232438311,0.60299021536,0.4016742197406901,0.31564978832538626,0.8903306423946137,834.58057248,30.366568696764283,812.8576378526865,856.3035071073135,1.4489246050000002,0.05271973742059774,1.4112111767561695,1.486638033243831,20.0,1e-10,19.999999999928463,20.000000000071537
600,0.9112190100000002,0.05316466896843136,0.8731872969007504,0.94925072309925,0.4813647637399999,0.40736113915425154,0.18995615962929935,0.7727733678507005,876.7273749899999,31.951965990027215,853.8703154602722,899.5844345197277,1.4587809900000002,0.05316466896843125,1.4207492769007504,1.49681270309925,20.0,1e-10,19.999999999928463,20.000000000071537
625,0.9107351589999999,0.05418550001872518,0.8719731873591117,0.9494971306408881,0.4784386338999999,0.419615728844831,0.17826362442452814,0.7786136433754717,913.4997904660001,33.92012294922198,889.2347962635139,937.7647846684864,1.459264841,0.054185500018725206,1.4205028693591117,1.4980268126408882,20.0,1e-10,19.999999999928463,20.000000000071537
650,0.9134541300000001,0.05186652970171246,0.8763510497900858,0.9505572102099143,0.7342069634,0.36419431308717654,0.47367804642443506,0.994735880375565,948.21136137,33.765110770814765,924.057256199844,972.3654665401559,1.45654587,0.05186652970171238,1.4194427897900859,1.4936489502099142,20.0,1e-10,19.999999999928463,20.000000000071537
675,0.9204777749999999,0.046927509592703344,0.886907856933704,0.9540476930662959,0.57688255022,0.4401593928023341,0.2620114888589594,0.8917536115810406,979.8770240999999,31.72299641716745,957.1837595354705,1002.5702886645292,1.4495222250000002,0.04692750959270333,1.4159523069337043,1.483092143066296,20.0,1e-10,19.999999999928463,20.000000000071537
700,0.9168189459999999,0.048489719562187096,0.8821314902434858,0.951506401756514,0.3806201331,0.4053739393961237,0.09063308605978337,0.6706071801402166,1018.6799188540001,33.9912933430932,994.3640124187586,1042.9958252892416,1.4531810540000003,0.048489719562187145,1.418493598243486,1.4878685097565145,20.0,1e-10,19.999999999928463,20.000000000071537
725,0.920534205,0.04408014658921773,0.8890011677220014,0.9520672422779987,0.6173812148000001,0.4417065603099195,0.30140337647774285,0.9333590531222573,1052.3121671700003,32.002186351272044,1029.4191821580366,1075.205152181964,1.449465795,0.0440801465892178,1.4179327577220013,1.4809988322779988,20.0,1e-10,19.999999999928463,20.000000000071537
750,0.924302763,0.04089297577307568,0.8950496903757791,0.953555835624221,0.6262193770700001,0.34057214153064885,0.3825887436509936,0.8698500104890066,1085.718624987,30.710624730579763,1063.749567499862,1107.6876824741382,1.4456972370000003,0.040892975773075615,1.4164441643757795,1.4749503096242211,20.0,1e-10,19.999999999928463,20.000000000071537
775,0.9266721010000001,0.042875862012079394,0.8960005570109896,0.9573436449890106,0.5149956482,0.4291655898403226,0.20798907971051617,0.8220022166894838,1120.0224496240003,33.271668843873584,1096.2213315439683,1143.8235677040323,1.4433278990000002,0.04287586201207938,1.4126563550109896,1.4739994429890109,20.0,1e-10,19.999999999928463,20.000000000071537
800,0.92930671,0.050543289708647146,0.8931502186573577,0.9654632013426423,0.2390606758,0.3207770519525737,0.009590596414619346,0.4685307551853807,1153.99532529,40.485174976626375,1125.0339757817721,1182.9566747982278,1.44069329,0.050543289708647125,1.4045367986573578,1.4768497813426422,20.0,1e-10,19.999999999928463,20.000000000071537
825,0.932610886,0.04630432079240967,0.8994867703457065,0.9657350016542935,0.36562342459999997,0.38438503015258907,0.09065093873555768,0.6405959104644423,1187.283408164,38.24736889203047,1159.9228886925705,1214.6439276354297,1.4373891140000001,0.04630432079240971,1.4042649983457065,1.4705132296542938,20.0,1e-10,19.999999999928463,20.000000000071537
850,0.932621215,0.04412680155974707,0.9010548027666362,0.9641876272333637,0.6849493114999999,0.3379285886781591,0.4432097618702726,0.9266888611297273,1223.2093460350002,37.551908042344756,1196.346329285213,1250.0723627847874,1.4373787850000004,0.04412680155974707,1.4058123727666365,1.4689451972333643,20.0,1e-10,19.999999999928463,20.000000000071537
875,0.9335143269999999,0.03996210629746051,0.9049271582837007,0.9621014957162991,0.8271730039999999,0.26480964902326387,0.6377395928083313,1.0166064151916685,1258.361449548,35.006805029075416,1233.3190898151158,1283.4038092808844,1.4364856730000002,0.03996210629746053,1.4078985042837011,1.4650728417162993,20.0,1e-10,19.999999999928463,20.000000000071537
900,0.9371478,0.039811101649135164,0.9086686535017113,0.9656269464982886,0.6777962219999999,0.3941012542180428,0.3958731681505527,0.959719275849447,1290.9998322000004,35.86980249587077,1265.3401212694243,1316.6595431305764,1.4328522,0.03981110164913519,1.4043730535017112,1.4613313464982887,20.0,1e-10,19.999999999928463,20.000000000071537
925,0.9357261759999999,0.04017467834750621,0.906986942399688,0.9644654096003117,0.5945641225999998,0.4520936341470329,0.27115581927572424,0.9179724259242754,1328.137561024,37.20175205729082,1301.5250307762817,1354.7500912717182,1.4342738240000004,0.04017467834750627,1.4055345903996885,1.4630130576003122,20.0,1e-10,19.999999999928463,20.000000000071537
950,0.9386000619999999,0.03927785043822576,0.9105023804380429,0.9666977435619569,0.505840347,0.39229648389370164,0.22520834806572854,0.7864723459342715,1361.261341038,37.35323567175271,1334.5404459405377,1387.9822361354622,1.4313999380000002,0.039277850438225764,1.403302256438043,1.4594976195619573,20.0,1e-10,19.999999999928463,20.000000000071537
975,0.9408663950000001,0.03901591859029975,0.9129560881943458,0.9687767018056544,0.4442919167,0.44380713468998345,0.126811417988497,0.7617724154115031,1394.8343984800001,38.0795364466326,1367.593939107429,1422.0748578525713,1.429133605,0.03901591859029981,1.4012232981943458,1.4570439118056544,20.0,1e-10,19.999999999928463,20.000000000071537
1000,0.9447423500000001,0.040932798449326985,0.9154607899493092,0.9740239100506909,0.7204812094,0.3539328139693131,0.4672929266838249,0.9736694921161753,1426.6829076500003,40.973731147776355,1397.3720661107945,1455.993749189206,1.4252576500000003,0.040932798449327,1.3959760899493094,1.454539210050691,20.0,1e-10,19.999999999928463,20.000000000071537
1025,0.9460005559999999,0.04368274476157174,0.9147518028638459,0.9772493091361538,0.7764818490000001,0.3495080899509434,0.5264588231673,1.0265048748327001,1461.0234295439998,44.81849602287256,1428.96220889963,1493.0846501883696,1.4239994440000001,0.0436827447615717,1.3927506908638463,1.455248197136154,20.0,1e-10,19.999999999928463,20.000000000071537
1050,0.9465930029999999,0.040828002688111265,0.9173864093208094,0.9757995966791905,0.6563342615,0.4472027858791461,0.33642466026012335,0.9762438627398766,1496.0007538470004,42.910230720204964,1465.3046239652836,1526.6968837287172,1.4234069970000003,0.04082800268811128,1.3942004033208097,1.4526135906791908,20.0,1e-10,19.999999999928463,20.000000000071537
1075,0.949042837,0.04004143120812684,0.9203989226610416,0.9776867513389584,0.6742952798,0.41215951109040017,0.3794541271874465,0.9691364324125535,1528.949907388,43.084579872444436,1498.1290556361816,1559.7707591398182,1.4209571630000002,0.040041431208126824,1.392313248661042,1.4496010773389585,20.0,1e-10,19.999999999928463,20.000000000071537
1100,0.951300886,0.03857691869713937,0.9237046207996304,0.9788971512003695,0.45899114154,0.46412372138640773,0.12697703222982565,0.7910052508501744,1561.9877245139999,42.47318737555045,1531.6042366070822,1592.3712124209176,1.4186991139999996,0.038576918697139355,1.39110284879963,1.4462953792003692,20.0,1e-10,19.999999999928463,20.000000000071537
1125,0.951098851,0.038538111166740864,0.923530347034504,0.9786673549654961,0.6783600081,0.42509825256220163,0.37426303742125827,0.9824569787787416,1597.6826937740002,43.393913061250196,1566.6405583893293,1628.7248291586711,1.418901149,0.03853811116674088,1.391332645034504,1.4464696529654961,20.0,1e-10,19.999999999928463,20.000000000071537
1150,0.955593283,0.03787936239417898,0.9284960195182439,0.9826905464817561,0.52525943472,0.4645555866376336,0.19293638761992038,0.8575824818200797,1627.982131267,43.59914600069999,1596.793181081765,1659.1710814522353,1.4144067169999999,0.03787936239417895,1.3873094535182438,1.441503980481756,20.0,1e-10,19.999999999928463,20.000000000071537
1175,0.9573481249999999,0.036009187646124124,0.9315887039396029,0.9831075460603969,0.50540554653,0.3885200248961461,0.22747506361967662,0.7833360294403234,1661.278605,42.34680455434197,1630.9855259170276,1691.5716840829723,1.412651875,0.03600918764612415,1.386892453939603,1.4384112960603967,20.0,1e-10,19.999999999928463,20.000000000071537
1200,0.958979796,0.03539669270680787,0.933658527424304,0.9843010645756961,0.6799014467,0.39979016047203464,0.39390879447444294,0.965894098925557,1694.635265004,42.51142782087619,1664.224421530432,1725.0461084775682,1.4110202040000002,0.035396692706807814,1.3856989354243041,1.4363414725756962,20.0,1e-10,19.999999999928463,20.000000000071537
1225,0.9629417090000001,0.033668868141905624,0.9388564516590814,0.9870269663409188,0.5174487568,0.47960650528679444,0.1743589311033128,0.8605385824966872,1725.0534647660002,41.27803221947631,1695.524939353665,1754.5819901783352,1.407058291,0.033668868141905624,1.3829730336590813,1.4311435483409187,20.0,1e-10,19.999999999928463,20.000000000071537
1250,0.9662043279999999,0.03386781077888495,0.9419767556698295,0.9904319003301703,0.5740560673999999,0.40472164234069447,0.2845356455631172,0.8635764892368827,1756.1483856720001,42.368631159385124,1725.8396927763768,1786.4570785676235,1.4037956720000002,0.03386781077888496,1.3795680996698299,1.4280232443301706,20.0,1e-10,19.999999999928463,20.000000000071537
1275,0.965506674,0.0315878069896392,0.9429101181260646,0.9881032298739354,0.5412765207,0.41525408452515555,0.24422164360991683,0.8383313977900831,1792.1334839760002,40.306041591279595,1763.3002787720668,1820.9666891799336,1.404493326,0.03158780698963917,1.3818967701260647,1.4270898818739355,20.0,1e-10,19.999999999928463,20.000000000071537
1300,0.9650734780000001,0.0311702632749197,0.9427756149059264,0.9873713410940738,0.48936711629999996,0.4607322191891783,0.15977914150816708,0.8189550910918328,1827.8094051220003,40.552512390670486,1798.799885329607,1856.8189249143936,1.404926522,0.03117026327491967,1.3826286589059265,1.4272243850940736,20.0,1e-10,19.999999999928463,20.000000000071537
1325,0.9635111880000002,0.0307087737188774,0.9415434546468664,0.9854789213531341,0.5431921313999999,0.3923237542788324,0.2625406244073971,0.8238436383926027,1865.0041647120001,40.7198338187314,1835.8749503805295,1894.1333790434708,1.406488812,0.030708773718877418,1.3845210786468662,1.428456545353134,20.0,1e-10,19.999999999928463,20.000000000071537
1350,0.962176045,0.025202563963199524,0.9441472168212137,0.9802048731787862,0.43585158890000003,0.4026184641157725,0.1478356901307643,0.7238674876692357,1901.970163205,34.04866377928262,1877.6132164320331,1926.327109977967,1.4078239550000002,0.025202563963199528,1.389795126821214,1.4258527831787864,20.0,1e-10,19.999999999928463,20.000000000071537
1375,0.959016222,0.02238728623066936,0.9430013221893537,0.9750311218106463,0.5171695699,0.44660641777889193,0.19768658469913003,0.8366525551008699,1941.5136785280004,30.80490571590111,1919.4771764869126,1963.550180569088,1.410983778,0.022387286230669406,1.394968878189354,1.4269986778106463,20.0,1e-10,19.999999999928463,20.000000000071537
1400,0.959956165,0.02403863008328236,0.9427599649602847,0.9771523650397154,0.36400300710000005,0.42095169506834107,0.0628723049604209,0.6651337092395793,1975.4714128350001,33.678120606678675,1951.3795366795089,1999.5632889904914,1.4100438350000002,0.024038630083282372,1.392847634960285,1.4272400350397154,20.0,1e-10,19.999999999928463,20.000000000071537
1425,0.959975038,0.025284356119810947,0.941887699237129,0.9780623767628709,0.6955578931,0.4269454047630909,0.39013954933800676,1.0009762368619932,2010.6955958120002,36.05549168435034,1984.9030508380847,2036.4881407859157,1.410024962,0.02528435611981089,1.3919376232371292,1.4281123007628709,20.0,1e-10,19.999999999928463,20.000000000071537
1450,0.9634362370000001,0.023817765658664215,0.9463980338517147,0.9804744401482856,0.7524635057,0.338942465541612,0.509998672254216,0.9949283391457839,2040.924020113,34.55957782572173,2016.2015874485646,2065.6464527774356,1.4065637629999999,0.02381776565866425,1.3895255598517144,1.4236019661482853,20.0,1e-10,19.999999999928463,20.000000000071537
1475,0.964024452,0.024355474855832077,0.9466015948641263,0.9814473091358736,0.6679123069000001,0.3716753322607007,0.402031791195091,0.9337928226049093,2075.219908848,35.94868073970807,2049.503771820966,2100.9360458750343,1.405975548,0.02435547485583216,1.3885526908641264,1.4233984051358737,20.0,1e-10,19.999999999928463,20.000000000071537
1500,0.965498231,0.024104253639866943,0.9482550866958888,0.9827413753041112,0.5381643544000001,0.44302980171995276,0.22123992619683314,0.855088782603167,2108.157155269,36.18048456344025,2082.275195775833,2134.0391147621676,1.404501769,0.024104253639866968,1.3872586246958887,1.4217449133041111,20.0,1e-10,19.999999999928463,20.000000000071537
1525,0.9670947630000001,0.023072941555624345,0.9505893749175441,0.983600151082456,0.8160221208000001,0.3170961875583598,0.5891851731788953,1.042859068421105,2140.833391662,35.20930866138274,2115.646169557264,2166.020613766736,1.4029052370000001,0.023072941555624372,1.3863998489175442,1.419410625082456,20.0,1e-10,19.999999999928463,20.000000000071537
1550,0.966884902,0.023690250841220183,0.9499379174569844,0.9838318865430156,0.8250079633999998,0.3176019037095812,0.5978092482376671,1.0522066785623325,2176.231516998,36.74357889973261,2149.9467440826634,2202.516289913337,1.403115098,0.023690250841220173,1.3861681134569843,1.4200620825430157,20.0,1e-10,19.999999999928463,20.000000000071537
1575,0.9697655830000003,0.02457057894422664,0.9521888496689949,0.9873423163310057,0.6007979235,0.42443356129338666,0.2971764443107316,0.9044194026892685,2206.769441192,38.72323225860097,2179.0685095750046,2234.4703728089958,1.400234417,0.024570578944226613,1.3826576836689948,1.4178111503310054,20.0,1e-10,19.999999999928463,20.000000000071537
1600,0.9715105420000001,0.02183898264109168,0.9558878749487169,0.9871332090512833,0.5162984227799999,0.4578249544487797,0.18879017989764357,0.8438066656623563,2238.9816222580002,34.964211048387824,2213.969732423353,2263.9935120926475,1.3984894580000002,0.021838982641091645,1.382866790948717,1.4141121250512836,20.0,1e-10,19.999999999928463,20.000000000071537
1625,0.972140857,0.02261333556574385,0.9559642512364221,0.9883174627635778,0.43912334523999996,0.4231151261436637,0.13644501774013645,0.7418016727398635,2272.918966518,36.76928346739944,2246.615805662668,2299.222127373332,1.3978591430000002,0.02261333556574384,1.3816825372364225,1.414035748763578,20.0,1e-10,19.999999999928463,20.000000000071537
1650,0.9736214320000001,0.021824381571422063,0.9580092099247393,0.9892336540752609,0.62029513902,0.4009707305377503,0.33345795784497234,0.9071323201950277,2305.421015768,36.03205380941779,2279.6452372397785,2331.1967942962215,1.396378568,0.02182438157142204,1.3807663459247392,1.4119907900752608,20.0,1e-10,19.999999999928463,20.000000000071537
1675,0.9769517660000002,0.021427192508049184,0.9616236758641921,0.9922798561358084,0.5224671460500001,0.4587279090678679,0.1943129683451172,0.850621323754883,2334.748840184,35.91197447599043,2309.058961236208,2360.4387191317924,1.393048234,0.021427192508049236,1.377720143864192,1.4083763241358083,20.0,1e-10,19.999999999928463,20.000000000071537
1700,0.9749330590000002,0.02271626424724065,0.9586828224932931,0.9911832955067073,0.72308202617,0.3876331635297828,0.4457859656627271,1.000378086677273,2373.008866641,38.640365314556284,2345.367214464702,2400.6505188172982,1.395066941,0.0227162642472407,1.3788167044932929,1.4113171775067073,20.0,1e-10,19.999999999928463,20.000000000071537
1725,0.975037446,0.023794552429481395,0.9580158485955199,0.99205904340448,0.6717828848,0.3987132077221465,0.3865606381614601,0.9570051314385399,2407.705368204,41.069397320784596,2378.3260912072665,2437.0846452007336,1.3949625540000001,0.023794552429481378,1.37794095659552,1.4119841514044802,20.0,1e-10,19.999999999928463,20.000000000071537
1750,0.9764872849999999,0.02442456227566438,0.9590150057012348,0.9939595642987651,0.841723948,0.30171696699375516,0.6258886320179531,1.057559263982047,2440.0407639650007,42.76740836968834,2409.4468030380503,2470.634724891951,1.3935127150000002,0.02442456227566435,1.376040435701235,1.4109849942987653,20.0,1e-10,19.999999999928463,20.000000000071537
1775,0.9788845249999998,0.025330734792152244,0.9607640089335806,0.997005041066419,0.6310368642,0.4200005067993324,0.33058660115751737,0.9314871272424827,2470.6210836,44.987384813362546,2438.439047193015,2502.803120006985,1.3911154749999999,0.025330734792152244,1.3729949589335806,1.4092359910664192,20.0,1e-10,19.999999999928463,20.000000000071537
1800,0.9796216829999999,0.026807563616375204,0.960444707235263,0.9987986587647367,0.5078111436299999,0.4472092938063447,0.18789688689945833,0.8277254003605414,2504.0713489170003,48.280421893091614,2469.5336156934736,2538.609082140527,1.3903783170000001,0.026807563616375193,1.3712013412352633,1.409555292764737,20.0,1e-10,19.999999999928463,20.000000000071537
1825,0.983772729,0.026047825747094473,0.9651392369667667,1.0024062210332332,0.51570205645,0.45797805906748995,0.18808428912131608,0.8433198237786839,2531.2509968460004,47.56332963169454,2497.226240523869,2565.275753168132,1.386227271,0.026047825747094397,1.367593778966767,1.4048607630332333,20.0,1e-10,19.999999999928463,20.000000000071537
1850,0.9859234819999999,0.027315308326269508,0.9663832875505792,1.0054636764494207,0.7181282721000002,0.4003154329545444,0.43175986257657295,1.0044966816234275,2561.9256348179997,50.5606355269248,2525.756735024463,2598.0945346115363,1.384076518,0.02731530832626959,1.3645363235505794,1.4036167124494208,20.0,1e-10,19.999999999928463,20.000000000071537
1875,0.9872775450000001,0.027935030018008844,0.9672940283586251,1.007261061641375,0.7635156806000001,0.3599045689909967,0.5060554616884065,1.0209758995115936,2593.9873255800003,52.40611612628456,2556.49824849491,2631.4764026650905,1.3827224550000001,0.02793503001800882,1.362738938358625,1.4027059716413752,20.0,1e-10,19.999999999928463,20.000000000071537
1900,0.9902452709999998,0.02914518004889974,0.9693960651767882,1.0110944768232113,0.4330969702,0.4376270667692713,0.12003742575483428,0.7461565146451656,2622.913739829,55.404987082958144,2583.2793996949927,2662.5480799630072,1.379754729,0.029145180048899707,1.3589055231767886,1.4006039348232115,20.0,1e-10,19.999999999928463,20.000000000071537
1925,0.9911239380000001,0.029996709586484545,0.9696655846414547,1.0125822913585456,0.7163365469999999,0.23882933464416142,0.5454883331182412,0.8871847608817587,2655.715295412,57.77366247106927,2614.3865069811477,2697.0440838428526,1.3788760620000002,0.029996709586484614,1.3574177086414547,1.4003344153585457,20.0,1e-10,19.999999999928463,20.000000000071537
1950,0.993136246,0.030078572824402357,0.9716193312088663,1.0146531607911335,0.5051317139000001,0.41345237458632317,0.20936570245718406,0.8008977253428162,2686.2611840540003,58.68329538540903,2644.2816834359933,2728.2406846720073,1.3768637540000002,0.030078572824402353,1.3553468392088666,1.3983806687911338,20.0,1e-10,19.999999999928463,20.000000000071537
1975,0.995765972,0.030710229375647605,0.973797197332743,1.017734746667257,0.5818899172,0.4284754165193441,0.2753770689619824,0.8884027654380178,2715.486439328,60.68341304877953,2672.0761407267833,2758.8967379292167,1.3742340280000003,0.030710229375647522,1.3522652533327433,1.3962028026672573,20.0,1e-10,19.999999999928463,20.000000000071537
2000,0.99742638,0.03206220275923376,0.9744904618361304,1.0203622981638694,0.53998672805,0.4700113492057068,0.20376086351961165,0.8762125925803884,2746.5198136200006,64.15646752122656,2700.6250415171694,2792.414585722832,1.3725736200000003,0.03206220275923374,1.3496377018361307,1.3955095381638698,20.0,1e-10,19.999999999928463,20.000000000071537
2025,1.000961583,0.03192714389712316,0.9781222801258515,1.0238008858741485,0.69196516295,0.4691642013360195,0.3563453114985554,1.0275850144014447,2773.671832842,64.68439333307163,2727.399405363835,2819.9442603201655,1.369038417,0.03192714389712317,1.3461991141258516,1.3918777198741485,20.0,1e-10,19.999999999928463,20.000000000071537
2050,1.001910188,0.03309542555868429,0.978235146771156,1.025585229228844,0.68335549,0.407825629797061,0.39161460930021524,0.9750963706997846,2805.952204412001,67.87871761586158,2757.3946949982897,2854.509713825712,1.3680898120000002,0.03309542555868426,1.3444147707711562,1.3917648532288442,20.0,1e-10,19.999999999928463,20.000000000071537
