iteration,ReturnMean_mean,ReturnMean_std,ReturnMean_low,ReturnMean_up,RiverSwim_mu1_actor_mean,RiverSwim_mu1_actor_std,RiverSwim_mu1_actor_low,RiverSwim_mu1_actor_up,CumRegret_mean,CumRegret_std,CumRegret_low,CumRegret_up,PerStepRegret_mean,PerStepRegret_std,PerStepRegret_low,PerStepRegret_up,GridSize_mean,GridSize_std,GridSize_low,GridSize_up
1025,0.9253360130000001,0.053085040254868945,0.8873612628509093,0.9633107631490909,0.5636639585000001,0.4641635660976555,0.23162134600046896,0.8957065709995311,1482.2252506619998,54.465251198995475,1443.2631570823567,1521.187344241643,1.4446639869999998,0.053085040254868855,1.406689236850909,1.4826387371490906,100.0,1e-10,99.99999999992846,100.00000000007154
1050,0.924178824,0.054208111801793225,0.8854006768639381,0.9629569711360618,0.43603317660000007,0.42775424640213505,0.1300362223856945,0.7420301308143056,1519.558055976,56.97272539868475,1478.8022234111115,1560.3138885408887,1.4458211760000002,0.05420811180179323,1.4070430288639382,1.4845993231360621,100.0,1e-10,99.99999999992846,100.00000000007154
1075,0.926453109,0.05401458569800235,0.887813402098767,0.965092815901233,0.6981961875,0.41595545171768217,0.4006395825451344,0.9957527924548657,1553.256454716,58.11969410355053,1511.6801301671742,1594.8327792648258,1.443546891,0.054014585698002264,1.404907184098767,1.482186597901233,100.0,1e-10,99.99999999992846,100.00000000007154
1100,0.9242248420000001,0.052776466552208454,0.8864708321801028,0.9619788518198974,0.5075210756599999,0.4638468183332937,0.17570505086115007,0.8393371004588498,1591.7984489579999,58.10688956398146,1550.2312842249823,1633.3656136910174,1.4457751580000004,0.05277646655220829,1.4080211481801033,1.4835291678198976,100.0,1e-10,99.99999999992846,100.00000000007154
1125,0.9257748219999999,0.0504372135930903,0.8896942129391778,0.961855431060822,0.6570220010000002,0.3411441609176628,0.4129821695621545,0.9010618324378459,1626.1975504280003,56.79230239331963,1585.5707847059923,1666.8243161500084,1.4442251780000002,0.05043721359309029,1.408144568939178,1.4803057870608223,100.0,1e-10,99.99999999992846,100.00000000007154
1150,0.928498032,0.04889228923048072,0.8935225952511451,0.963473468748855,0.7816172525,0.2925281807023618,0.5723551982488235,0.9908793067511765,1659.168765168,56.27502478928344,1618.912037552334,1699.425492783666,1.441501968,0.048892289230480696,1.4065265312511452,1.476477404748855,100.0,1e-10,99.99999999992846,100.00000000007154
1175,0.9306444339999999,0.04938660666605105,0.8953153838598769,0.9659734841401229,0.5372721748000001,0.4461521827029382,0.21811412979763956,0.8564302198023607,1692.682145616,58.07864932177599,1651.1351827352698,1734.2291084967303,1.4393555660000001,0.04938660666605113,1.404026515859877,1.4746846161401233,100.0,1e-10,99.99999999992846,100.00000000007154
1200,0.934048832,0.04680084939263119,0.9005695211825351,0.9675281428174649,0.7192972513000001,0.3543660361138104,0.46579906013094724,0.972795442469053,1724.577352768,56.207820000550015,1684.3687005620675,1764.7860049739327,1.435951168,0.04680084939263115,1.402471857182535,1.4694304788174648,100.0,1e-10,99.99999999992846,100.00000000007154
1225,0.9387511380000001,0.048651852081300975,0.9039476996262584,0.9735545763737418,0.58436081019,0.4517754095443141,0.2611801510329233,0.9075414693470767,1754.711104812,59.64717052917504,1712.0420894534238,1797.3801201705762,1.4312488620000001,0.048651852081300864,1.3964454236262585,1.4660523003737418,100.0,1e-10,99.99999999992846,100.00000000007154
1250,0.9398940960000001,0.04708366566336879,0.9062124706101472,0.9735757213898529,0.69683876084,0.3827401548975159,0.4230429478487048,0.9706345738312951,1789.062485904,58.90166561987447,1746.9267726307135,1831.1981991772864,1.430105904,0.047083665663368766,1.396424278610147,1.4637875293898528,100.0,1e-10,99.99999999992846,100.00000000007154
1275,0.9420100470000001,0.04295678524185505,0.9112806140197176,0.9727394799802827,0.7710284703000001,0.3325203197299098,0.5331577632116518,1.0088991773883484,1822.115180028,54.81285784110704,1782.9044236363675,1861.3259364196324,1.4279899529999998,0.04295678524185503,1.3972605200197172,1.4587193859802823,100.0,1e-10,99.99999999992846,100.00000000007154
1300,0.9441743899999999,0.04478678682387697,0.9121358527501139,0.976212927249886,0.3381955211,0.3445178019614682,0.09174233224326311,0.5846487099567369,1854.99911861,58.26760952786396,1813.3169817408948,1896.6812554791054,1.42582561,0.044786786823877,1.3937870727501138,1.457864147249886,100.0,1e-10,99.99999999992846,100.00000000007154
1325,0.944227132,0.04153497004064144,0.9145148043428939,0.973939459657106,0.40276758392999995,0.41235025955333515,0.10778997808718604,0.6977451897728139,1890.574822968,55.07537014139058,1851.1762765894623,1929.9733693465378,1.4257728680000004,0.04153497004064152,1.3960605403428943,1.4554851956571064,100.0,1e-10,99.99999999992846,100.00000000007154
1350,0.943895647,0.03639340145323744,0.9178613759393222,0.9699299180606777,0.4330978078,0.44696928829487875,0.11335524066955233,0.7528403749304478,1926.6669809030002,49.16748522832374,1891.4946807965978,1961.8392810094026,1.426104353,0.036393401453237384,1.4000700819393221,1.4521386240606777,100.0,1e-10,99.99999999992846,100.00000000007154
1375,0.946458973,0.03455867968948861,0.9217371828235215,0.9711807631764786,0.41762335519999993,0.4162801837477748,0.11983445094482353,0.7154122594551764,1958.7924531520002,47.55274311523621,1924.7752699675275,1992.809636336473,1.423541027,0.034558679689488586,1.3988192368235215,1.4482628171764784,100.0,1e-10,99.99999999992846,100.00000000007154
1400,0.9487864470000001,0.036377726232289374,0.9227633893168798,0.9748095046831204,0.46938341633,0.45599230393670015,0.14318617264765726,0.7955806600123427,1991.1201877530002,50.96519431143733,1954.6618840390988,2027.5784914669016,1.4212135530000003,0.0363777262322893,1.39519049531688,1.4472366106831205,100.0,1e-10,99.99999999992846,100.00000000007154
1425,0.947696941,0.03505492474706249,0.9226201584945412,0.9727737235054589,0.621055742,0.4429654463424093,0.304177350860594,0.937934133139406,2028.2041621340002,49.9883225468112,1992.444670383154,2063.9636538848463,1.422303059,0.035054924747062455,1.3972262764945413,1.4473798415054588,100.0,1e-10,99.99999999992846,100.00000000007154
1450,0.9492714839999999,0.03588289532910829,0.923602407020749,0.9749405609792509,0.6091235601799999,0.4634870878741233,0.27756487104939914,0.9406822493106006,2061.4770767160003,52.066080977536096,2024.231246122834,2098.7229073091667,1.4207285159999998,0.03588289532910819,1.395059439020749,1.4463975929792507,100.0,1e-10,99.99999999992846,100.00000000007154
1475,0.947663562,0.03671588938453302,0.9213985969705836,0.9739285270294165,0.4787216926000001,0.45244330614486683,0.15506324899725576,0.8023801362027444,2099.3685824880004,54.19265258407046,2060.601494210097,2138.135670765904,1.4223364379999999,0.036715889384532935,1.3960714729705834,1.4486014030294163,100.0,1e-10,99.99999999992846,100.00000000007154
1500,0.949404401,0.03702501386787432,0.9229183016366264,0.9758905003633737,0.50530293195,0.3903199864580924,0.22608483410588914,0.7845210297941108,2132.313994099,55.57454566567911,2092.55835906188,2172.06962913612,1.4205955989999999,0.03702501386787421,1.3941094996366263,1.4470816983633734,100.0,1e-10,99.99999999992846,100.00000000007154
1525,0.949511566,0.035563455966232206,0.9240710021750156,0.9749521298249844,0.6878461944000002,0.4067339567568101,0.39688624954860113,0.9788061392513991,2167.665350284,54.26983365197027,2128.8430499961655,2206.4876505718344,1.420488434,0.03556345596623218,1.3950478701750155,1.4459289978249843,100.0,1e-10,99.99999999992846,100.00000000007154
1550,0.950985045,0.03702095798883176,0.9245018470377092,0.9774682429622908,0.55074495745,0.4337271118585572,0.24047527268311725,0.8610146422168827,2200.892195205,57.41950568567799,2159.816755276367,2241.967635133633,1.4190149550000002,0.03702095798883174,1.3925317570377094,1.445498152962291,100.0,1e-10,99.99999999992846,100.00000000007154
1575,0.95240091,0.035910051655037405,0.9267124065554554,0.9780894134445447,0.44379650775,0.4579208949236205,0.11621963318640599,0.771373382313594,2234.1361658400006,56.5942412508389,2193.651084524067,2274.6212471559343,1.41759909,0.03591005165503749,1.3919105865554553,1.4432875934445446,100.0,1e-10,99.99999999992846,100.00000000007154
1600,0.953866978,0.037352743493350944,0.9271464349857563,0.9805875210142436,0.6087315676,0.44752579444778395,0.2885908999498665,0.9288722352501335,2267.2289682220003,59.80174217285496,2224.4493789706535,2310.008557473347,1.416133022,0.03735274349335102,1.3894124789857563,1.4428535650142436,100.0,1e-10,99.99999999992846,100.00000000007154
1625,0.955087371,0.03784932607467099,0.9280115942068333,0.9821631477931666,0.6792927094,0.42121479863839484,0.3779737943046021,0.9806116244953978,2300.6479347540003,61.543004034914944,2256.622721804557,2344.6731477034436,1.414912629,0.03784932607467092,1.3878368522068334,1.4419884057931667,100.0,1e-10,99.99999999992846,100.00000000007154
1650,0.958705017,0.041243326103596684,0.9292013188473381,0.9882087151526618,0.5220808164,0.43633712701367583,0.2099440392672624,0.8342175935327376,2330.0480169330003,68.09273123203809,2281.3374114009894,2378.7586224650113,1.4112949830000003,0.041243326103596684,1.3817912848473384,1.4407986811526623,100.0,1e-10,99.99999999992846,100.00000000007154
1675,0.9622316489999999,0.04043147551597434,0.9333087137717954,0.9911545842282045,0.8441659509999999,0.3022471607505718,0.6279513572525212,1.0603805447474786,2359.4197562760005,67.76315279727308,2310.944916953352,2407.894595598649,1.407768351,0.04043147551597436,1.3788454157717955,1.4366912862282046,100.0,1e-10,99.99999999992846,100.00000000007154
1700,0.9625433879999999,0.039605969603524166,0.9342109841271713,0.9908757918728286,0.30318101367000005,0.3967124642730822,0.019390012674787627,0.5869720146652124,2394.0836970120004,67.3697541255946,2345.8902781459296,2442.277115878071,1.4074566120000003,0.039605969603524124,1.3791242081271717,1.4357890158728288,100.0,1e-10,99.99999999992846,100.00000000007154
1725,0.9618882039999999,0.040905827899208394,0.9326259375185937,0.991150470481406,0.5737508875,0.46142161977257745,0.24366974523986484,0.9038320297601352,2430.4009598960006,70.6034587815338,2379.8942880724926,2480.9076317195086,1.408111796,0.04090582789920844,1.3788495295185939,1.4373740624814062,100.0,1e-10,99.99999999992846,100.00000000007154
1750,0.96081249,0.04073214032571941,0.9316744721237674,0.9899505078762326,0.5567408909,0.46038791540389956,0.2273992161987119,0.8860825656012881,2467.4873300100003,71.3219775353348,2416.4666608339044,2518.507999186096,1.40918751,0.0407321403257194,1.3800494921237674,1.4383255278762326,100.0,1e-10,99.99999999992846,100.00000000007154
1775,0.962362484,0.04109742278628701,0.932963158792977,0.9917618092070231,0.5914882629999999,0.33946580131702725,0.3486490576931407,0.8343274683068591,2499.964228416001,72.98902269094565,2447.751026975304,2552.177429856698,1.407637516,0.04109742278628697,1.378238190792977,1.4370368412070231,100.0,1e-10,99.99999999992846,100.00000000007154
1800,0.96277934,0.041798406622883685,0.9328785611645064,0.9926801188354936,0.48714249539999993,0.4005324821795242,0.20061881821455174,0.7736661725854481,2534.4044086599997,75.2789301478135,2480.55310610604,2588.2557112139593,1.4072206600000001,0.04179840662288363,1.3773198811645067,1.4371214388354936,100.0,1e-10,99.99999999992846,100.00000000007154
1825,0.9637813279999999,0.041372916027477835,0.9341849268003478,0.9933777291996521,0.7068322137,0.35939442268836336,0.44973693146904153,0.9639274959309585,2567.755295072,75.54694448367461,2513.712266611988,2621.798323532012,1.406218672,0.041372916027477794,1.376622270800348,1.4358150731996522,100.0,1e-10,99.99999999992846,100.00000000007154
1850,0.965421044,0.04120844015003815,0.9359423017551369,0.994899786244863,0.6033367063999999,0.4345076466763993,0.29250866066083747,0.9141647521391624,2599.8756475559994,76.2768225327205,2545.310495793099,2654.4407993188997,1.4045789560000002,0.04120844015003814,1.3751002137551371,1.4340576982448632,100.0,1e-10,99.99999999992846,100.00000000007154
1875,0.9689785740000001,0.04103226372135592,0.9396258607800609,0.9983312872199392,0.6600129747000001,0.3850139590376057,0.3845905802143081,0.935435369185692,2628.3161951760003,76.97652655376378,2573.2505053095238,2683.381885042477,1.4010214260000002,0.041032263721355974,1.371668712780061,1.4303741392199394,100.0,1e-10,99.99999999992846,100.00000000007154
1900,0.9707659339999999,0.038434708994440216,0.9432713994925497,0.9982604685074501,0.735655388,0.33386316102528135,0.4968240701174093,0.9744867058825906,2659.943959466,73.0643816084309,2607.6768495032547,2712.211069428745,1.399234066,0.03843470899444018,1.3717395314925498,1.4267286005074502,100.0,1e-10,99.99999999992846,100.00000000007154
1925,0.9708637240000002,0.038697108221993196,0.9431814803930033,0.9985459676069971,0.8262607866,0.3208388668306379,0.5967464875147055,1.0557750856852945,2694.736467576001,74.53063024305895,2641.420466526631,2748.0524686253707,1.3991362760000001,0.03869710822199326,1.3714540323930031,1.4268185196069971,100.0,1e-10,99.99999999992846,100.00000000007154
1950,0.970091794,0.036554551342519497,0.9439422432531308,0.9962413447468692,0.67880447425,0.4241230946826433,0.37540508949479445,0.9822038590052056,2731.2209099060005,71.31792947425534,2680.2031365383536,2782.2386832736474,1.399908206,0.03655455134251951,1.373758655253131,1.4260577567468693,100.0,1e-10,99.99999999992846,100.00000000007154
1975,0.9735090490000001,0.036852966528033826,0.9471460248893322,0.9998720731106681,0.43006937587999994,0.4055113993667791,0.139983995900483,0.7201547558595169,2759.466119176,72.82146166189487,2707.372783674603,2811.5594546773973,1.396490951,0.036852966528033805,1.370127926889332,1.4228539751106681,100.0,1e-10,99.99999999992846,100.00000000007154
2000,0.9747315029999999,0.03681677103871731,0.9483943715825788,1.0010686344174209,0.4716801671,0.4274150138276083,0.16592588525060625,0.7774344489493937,2791.932262497,73.67035864847318,2739.231662673812,2844.632862320188,1.395268497,0.03681677103871731,1.368931365582579,1.421605628417421,100.0,1e-10,99.99999999992846,100.00000000007154
2025,0.97824934,0.038715605414235604,0.9505538642987917,1.0059448157012083,0.8455719932999999,0.28800262919055647,0.6395473235760374,1.0515966630239624,2819.6868371600003,78.43781636674117,2763.5758035342124,2875.7978707857883,1.39175066,0.03871560541423566,1.3640551842987918,1.4194461357012083,100.0,1e-10,99.99999999992846,100.00000000007154
2050,0.9795387100000001,0.04044043673612779,0.950609364301073,1.0084680556989272,0.6564794413999999,0.4119186537698665,0.3618105877350394,0.9511482950649605,2851.83610579,82.94333554079789,2792.502017908149,2911.1701936718514,1.3904612900000002,0.04044043673612776,1.3615319443010732,1.4193906356989272,100.0,1e-10,99.99999999992846,100.00000000007154
