iteration,mean,std,low,up
0,0.01882961867583919,0.020719389773598437,-0.006896901670789279,0.04455613902246766
50,9.853484819635321,3.617366121518969,5.361931538223226,14.345038101047416
100,14.81301628297965,9.199516930828361,3.390307309104065,26.235725256855233
150,17.926515276543903,10.360112280151238,5.062736840931377,30.790293712156426
200,19.91682971808867,10.556845719729806,6.808774453308642,33.0248849828687
250,21.183860268793893,11.332578940360694,7.112604991745831,35.25511554584195
300,22.428233938284865,12.011464162086009,7.514031322507897,37.342436554061834
350,23.51353156395469,12.828546028671509,7.584787810853374,39.442275317056
400,24.61468511254528,13.644740264013102,7.672502361878859,41.55686786321171
450,25.71865610020082,14.370754533690134,7.875007568694226,43.56230463170742
500,26.96387181375112,15.15136794805873,8.150963709108119,45.77677991839412
550,28.161453866165868,16.38841813558734,7.812545079697376,48.510362652634356
600,29.182371209374423,17.44849760820464,7.517199906522194,50.84754251222665
650,30.397812565624196,18.723684851126265,7.149287172267464,53.64633795898093
700,31.41836430730371,19.568560212738902,7.120787594463181,55.71594102014424
750,32.46232419409568,20.565295431905575,6.927137243874146,57.997511144317215
800,33.39078641999414,21.481994555928765,6.717367170288089,60.0642056697002
850,34.40082761659721,22.356417570735932,6.6416687902042995,62.159986442990125
900,35.50273652232581,23.457918111136326,6.375884130915736,64.62958891373589
950,36.39837654175975,24.353103978476142,6.160004087173014,66.63674899634648
1000,37.37454094734484,25.159626113493697,6.134738993952364,68.61434290073731
1050,38.317333028550095,26.029476924384618,5.997468639466014,70.63719741763418
1100,39.43812725158399,26.855238939631302,6.092943897083913,72.78331060608407
1150,40.40723010786196,27.73778983692348,5.966215077611757,74.84824513811216
1200,41.36279762921523,28.664692194460724,5.7708813117608315,76.95471394666963
1250,42.425889564336146,29.78142623123757,5.447364797847179,79.40441433082512
1300,43.378118213276835,30.696051414923872,5.263936284354074,81.4923001421996
1350,44.46348092742737,31.52455578154456,5.320574954117092,83.60638690073765
1400,45.45485070313864,32.42566414191769,5.193070920272611,85.71663048600468
1450,46.37496494388635,33.33286826417474,4.9867424633917,87.76318742438099
1500,47.32559740152578,34.365990529443295,4.654584198504445,89.99661060454713
1550,48.26557989874208,35.38559466349623,4.328560950047496,92.20259884743666
1600,49.305710278505096,36.278669808643585,4.259792074390425,94.35162848261976
1650,50.282950448272764,37.220461139060845,4.067643855358561,96.49825704118697
1700,51.30355511957943,38.12746337558727,3.962056503280067,98.64505373587879
1750,52.70382966976253,40.17836187327492,2.815804224914217,102.59185511461084
1800,53.74295025083556,41.29175291304352,2.4724672359839275,105.0134332656872
1850,54.66046663251378,42.25299699810993,2.196441443748867,107.1244918212787
1900,55.58771695374624,43.19574906902878,1.9531104592893413,109.22232344820313
1950,56.642392015931065,44.47057858193857,1.4248756114464385,111.85990842041569
2000,57.68212944399081,45.41342117032238,1.2939193415367498,114.07033954644487
2050,58.591946752864374,46.3772279979567,1.007012411313795,116.17688109441495
2100,59.70092365634166,47.52828919514819,0.6867580665090856,118.71508924617423
2150,60.78839872532029,48.887675281207095,0.08633237276924888,121.49046507787133
2200,61.742493661272235,49.797652939317615,-0.08945918852442247,123.57444651106889
2250,62.86141819097777,51.17349531638635,-0.6788686056282174,126.40170498758377
2300,63.93583415675084,52.228221922876095,-0.9140686950810988,128.78573700858277
2350,64.83821312785554,53.164348176479514,-1.1740439908491282,130.8504702465602
2400,65.7362815673666,54.094716079570105,-1.4311798816899852,132.9037430164232
2450,66.73527354823287,55.07392331308708,-1.6480342694624568,135.1185813659282
2500,67.72659819754716,55.93383458717238,-1.7244304908294055,137.17762688592373
2550,68.66498874994076,56.94884859339061,-2.046346287629561,139.37632378751107
2600,69.81405028386602,57.811715591997704,-1.9686756411128812,141.59677620884491
2650,70.87291140852217,59.092875586214795,-2.500584757215023,144.24640757425936
2700,71.90522833677133,59.99415011972017,-2.587347969717385,146.39780464326003
2750,72.9436629656085,60.95762065840421,-2.7452200220941876,148.6325459533112
2800,73.91782490672524,61.86632094615757,-2.8993585134382016,150.7350083268887
2850,75.11141804991792,63.00843710752173,-3.1238898895780807,153.34672598941393
2900,76.1033310691776,64.15629264987673,-3.5572277723992585,155.76388991075447
2950,77.20276431235048,65.23036445187229,-3.7914308172501023,158.19695944195107
3000,78.15521909862721,66.15965983497793,-3.9928486518726203,160.30328684912706
3050,79.42516415266213,67.91711637742596,-4.9050741150030746,163.75540242032736
3100,80.44593963844281,68.88792342406634,-5.089714788238311,165.98159406512394
3150,81.71298975449619,70.42147054755824,-5.726814924973752,169.15279443396614
3200,83.06202059998009,72.00265390585109,-6.341082530041021,172.4651237300012
3250,84.1295664004028,72.91724698931822,-6.4091540343656135,174.66828683517122
3300,85.07370337203331,73.94018086153586,-6.735157224410941,176.88256396847754
3350,86.0360968522118,75.0218911773796,-7.115884499901227,179.18807820432482
3400,87.01906677428731,75.99302159437886,-7.338732254174303,181.3768658027489
3450,88.0246407477861,77.0935932879112,-7.6996985299767715,183.74898002554897
3500,89.02211253413161,78.04470839595709,-7.883192131439529,185.92741719970275
3550,90.05037210494552,79.19413414395514,-8.282133130523235,188.38287734041427
3600,91.23918482536234,80.26559183971952,-8.423710856535394,190.90208050726008
3650,92.20730767102486,81.16498641897404,-8.57233388011285,192.9869492221626
3700,93.5032014617012,82.0871743080114,-8.421487590833735,195.42789051423614
3750,94.47805886714352,83.17015617066357,-8.791329774954278,197.7474475092413
3800,95.44503277954739,84.07246213076137,-8.94471668856852,199.8347822476633
3850,96.47704202883673,85.13045690015703,-9.226381454725654,202.1804655123991
3900,97.62628854762576,86.21562514148167,-9.42454927318353,204.67712636843504
3950,98.667605978535,87.209599200293,-9.61741364624882,206.9526256033188
4000,99.83072683575276,88.36115581539174,-9.884139179892543,209.54559285139806
4050,100.94328600829022,89.46896796037346,-10.147110464551787,212.03368248113222
4100,102.08367644473077,90.30092087815201,-10.039726014317424,214.20707890377895
4150,103.3201062589109,91.55368110635821,-10.358803473882475,216.99901599170425
4200,104.41179922487251,92.70858177544072,-10.701109090222047,219.52470753996707
4250,105.50695956646265,93.75257379963075,-10.902236059480558,221.91615519240588
4300,106.72142960439706,94.76962664534598,-10.950603924341436,224.39346313313555
4350,107.9053251898246,95.81871614880475,-11.069325006252129,226.87997538590133
4400,108.99699864508958,96.70538984209766,-11.078602354103296,229.07259964428243
4450,110.0701001274314,97.6181512771746,-11.13884388464534,231.27904413950813
4500,111.89804244777042,98.21522962773915,-10.052272256309195,233.84835715185005
4550,112.869553865756,99.10856932881111,-10.189988583310779,235.9290963148228
4600,113.92151956123567,100.01112194182103,-10.25868997389027,238.10172909636162
4650,114.96057647058917,101.16009779221928,-10.646275012781828,240.5674279539602
4700,116.14883853919818,102.4762047848989,-11.092175614767328,243.38985269316368
4750,117.17090653117637,103.39175581264008,-11.206914372453838,245.54872743480658
4800,118.23731456841833,104.45053315336251,-11.455152041300835,247.9297811781375
4850,119.26775468467001,105.30871782357401,-11.490288933861152,250.02579830320116
4900,120.5529005150233,106.30102224354913,-11.43725177704944,252.54305280709605
4950,121.57381897843777,107.4403660652066,-11.831015518562936,254.97865347543848
4999,122.62098864987615,108.26455254004614,-11.807208520739266,257.0491858204916
